food_id,food_name,category,ingredient_order,ingredient_name,ingredient_type,reason_if_unhealthy,health_concern_tag,ingredient_note
1186,TasteWave Creamy Mixed Vegetables Lite,Canned Foods,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1186,TasteWave Creamy Mixed Vegetables Lite,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1187,ZestyBowl Butter Pasta Sauce Plus,Canned Foods,1,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1187,ZestyBowl Butter Pasta Sauce Plus,Canned Foods,2,Acidity Regulators,Neutral,,,Used to balance acidity.
1187,ZestyBowl Butter Pasta Sauce Plus,Canned Foods,3,Spices,Neutral,,,Used for flavoring.
1187,ZestyBowl Butter Pasta Sauce Plus,Canned Foods,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1187,ZestyBowl Butter Pasta Sauce Plus,Canned Foods,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,2,Acidity Regulators,Neutral,,,Used to balance acidity.
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,7,Cultures,Healthy,,,Beneficial in fermented dairy products.
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,8,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
1188,CrispyCo Mixed Fruit Sweet Corn Treat,Canned Foods,9,Potatoes,Neutral,,,Main starch base ingredient.
1189,PrimePantry Tomato Sweet Corn Classic,Canned Foods,1,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1189,PrimePantry Tomato Sweet Corn Classic,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1189,PrimePantry Tomato Sweet Corn Classic,Canned Foods,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1189,PrimePantry Tomato Sweet Corn Classic,Canned Foods,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1189,PrimePantry Tomato Sweet Corn Classic,Canned Foods,5,Spices,Neutral,,,Used for flavoring.
1189,PrimePantry Tomato Sweet Corn Classic,Canned Foods,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1190,SuperBowl Mixed Fruit Pasta Sauce Max,Canned Foods,1,Acidity Regulators,Neutral,,,Used to balance acidity.
1190,SuperBowl Mixed Fruit Pasta Sauce Max,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1190,SuperBowl Mixed Fruit Pasta Sauce Max,Canned Foods,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1190,SuperBowl Mixed Fruit Pasta Sauce Max,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1190,SuperBowl Mixed Fruit Pasta Sauce Max,Canned Foods,5,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1190,SuperBowl Mixed Fruit Pasta Sauce Max,Canned Foods,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,6,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,7,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
1191,NutriPick Salted Mixed Vegetables Bites,Canned Foods,8,Raising Agents,Neutral,,,Used in bakery formulations.
1192,FoodCraft Mango Tuna Crunch,Canned Foods,1,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1192,FoodCraft Mango Tuna Crunch,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1192,FoodCraft Mango Tuna Crunch,Canned Foods,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1192,FoodCraft Mango Tuna Crunch,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1192,FoodCraft Mango Tuna Crunch,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1192,FoodCraft Mango Tuna Crunch,Canned Foods,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,2,Acidity Regulators,Neutral,,,Used to balance acidity.
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,3,Spices,Neutral,,,Used for flavoring.
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,6,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,7,Citric Acid,Neutral,,,Common acidity regulator.
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,8,Whole Wheat Flour,Healthy,,,Adds more fiber than refined flour.
1193,PureSip Strawberry Sweet Corn Delight,Canned Foods,9,Malt Extract,Unhealthy,Concentrated sweetener that may raise glycemic load.,High glycemic load,
1194,HomeCart Roasted Tuna Mix,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1194,HomeCart Roasted Tuna Mix,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1194,HomeCart Roasted Tuna Mix,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1194,HomeCart Roasted Tuna Mix,Canned Foods,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1194,HomeCart Roasted Tuna Mix,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,1,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,7,Rice Flour,Neutral,,,Common flour base used for texture.
1195,SuperBowl Creamy Sweet Corn Cup,Canned Foods,8,Whole Grain Oats,Healthy,,,Adds fiber and satiety.
1196,GoldenSpoon Creamy Baked Beans Lite,Canned Foods,1,Acidity Regulators,Neutral,,,Used to balance acidity.
1196,GoldenSpoon Creamy Baked Beans Lite,Canned Foods,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1196,GoldenSpoon Creamy Baked Beans Lite,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1196,GoldenSpoon Creamy Baked Beans Lite,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1196,GoldenSpoon Creamy Baked Beans Lite,Canned Foods,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1197,FreshBite Chilli Lime Sweet Corn Plus,Canned Foods,1,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1197,FreshBite Chilli Lime Sweet Corn Plus,Canned Foods,2,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1197,FreshBite Chilli Lime Sweet Corn Plus,Canned Foods,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1197,FreshBite Chilli Lime Sweet Corn Plus,Canned Foods,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1197,FreshBite Chilli Lime Sweet Corn Plus,Canned Foods,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,6,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,7,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,8,Processed Cheese,Unhealthy,Can increase sodium and saturated fat content.,Saturated fat/high sodium,
1198,PrimePantry Vanilla Pasta Sauce Treat,Canned Foods,9,Cultures,Healthy,,,Beneficial in fermented dairy products.
1199,FreshBite Orange Tomato Soup Classic,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1199,FreshBite Orange Tomato Soup Classic,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1199,FreshBite Orange Tomato Soup Classic,Canned Foods,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1199,FreshBite Orange Tomato Soup Classic,Canned Foods,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1199,FreshBite Orange Tomato Soup Classic,Canned Foods,5,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1199,FreshBite Orange Tomato Soup Classic,Canned Foods,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1200,TasteWave Masala Tuna Max,Canned Foods,1,Acidity Regulators,Neutral,,,Used to balance acidity.
1200,TasteWave Masala Tuna Max,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1200,TasteWave Masala Tuna Max,Canned Foods,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1200,TasteWave Masala Tuna Max,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1200,TasteWave Masala Tuna Max,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1200,TasteWave Masala Tuna Max,Canned Foods,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1200,TasteWave Masala Tuna Max,Canned Foods,7,Citric Acid,Neutral,,,Common acidity regulator.
1200,TasteWave Masala Tuna Max,Canned Foods,8,Chickpea Flour,Healthy,,,Adds plant protein and fiber.
1200,TasteWave Masala Tuna Max,Canned Foods,9,Starch Syrup,Unhealthy,Refined sweetening ingredient with low satiety.,High sugar,
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,3,Spices,Neutral,,,Used for flavoring.
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,5,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,6,Acidity Regulators,Neutral,,,Used to balance acidity.
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,7,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
1201,PureSip Orange Pasta Sauce Bites,Canned Foods,8,Herbs and Seasonings,Neutral,,,Used for flavor.
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1202,SmartSnack Tomato Tomato Soup Crunch,Canned Foods,7,Protein Source,Healthy,,,"Provides protein, depending on product quality."
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,6,Acidity Regulators,Neutral,,,Used to balance acidity.
1203,GoldenSpoon Butter Sweet Corn Delight,Canned Foods,7,Milk Solids,Healthy,,,Provide protein and calcium.
1204,HappyHarvest Cheese Tomato Soup Mix,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1204,HappyHarvest Cheese Tomato Soup Mix,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1204,HappyHarvest Cheese Tomato Soup Mix,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1204,HappyHarvest Cheese Tomato Soup Mix,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1204,HappyHarvest Cheese Tomato Soup Mix,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1204,HappyHarvest Cheese Tomato Soup Mix,Canned Foods,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1205,SmartSnack Orange Baked Beans Cup,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1205,SmartSnack Orange Baked Beans Cup,Canned Foods,2,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1205,SmartSnack Orange Baked Beans Cup,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1205,SmartSnack Orange Baked Beans Cup,Canned Foods,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1205,SmartSnack Orange Baked Beans Cup,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1205,SmartSnack Orange Baked Beans Cup,Canned Foods,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1206,HappyHarvest Strawberry Tuna Lite,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1206,HappyHarvest Strawberry Tuna Lite,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1206,HappyHarvest Strawberry Tuna Lite,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1206,HappyHarvest Strawberry Tuna Lite,Canned Foods,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1206,HappyHarvest Strawberry Tuna Lite,Canned Foods,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1206,HappyHarvest Strawberry Tuna Lite,Canned Foods,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,1,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,6,Spices,Neutral,,,Used for flavoring.
1207,HappyHarvest Barbecue Sweet Corn Plus,Canned Foods,7,Glucose Syrup,Unhealthy,Rapidly absorbed sugar source that may raise blood sugar quickly.,High glycemic load,
1208,GoldenSpoon Orange Mixed Vegetables Treat,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1208,GoldenSpoon Orange Mixed Vegetables Treat,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1208,GoldenSpoon Orange Mixed Vegetables Treat,Canned Foods,3,Spices,Neutral,,,Used for flavoring.
1208,GoldenSpoon Orange Mixed Vegetables Treat,Canned Foods,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1208,GoldenSpoon Orange Mixed Vegetables Treat,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1208,GoldenSpoon Orange Mixed Vegetables Treat,Canned Foods,6,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1209,GoldenSpoon Pepper Pasta Sauce Classic,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1209,GoldenSpoon Pepper Pasta Sauce Classic,Canned Foods,2,Acidity Regulators,Neutral,,,Used to balance acidity.
1209,GoldenSpoon Pepper Pasta Sauce Classic,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1209,GoldenSpoon Pepper Pasta Sauce Classic,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1209,GoldenSpoon Pepper Pasta Sauce Classic,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1209,GoldenSpoon Pepper Pasta Sauce Classic,Canned Foods,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1210,SmartSnack Barbecue Sweet Corn Max,Canned Foods,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1210,SmartSnack Barbecue Sweet Corn Max,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1210,SmartSnack Barbecue Sweet Corn Max,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1210,SmartSnack Barbecue Sweet Corn Max,Canned Foods,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1210,SmartSnack Barbecue Sweet Corn Max,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1211,TasteWave Caramel Tuna Bites,Canned Foods,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1211,TasteWave Caramel Tuna Bites,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1211,TasteWave Caramel Tuna Bites,Canned Foods,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1211,TasteWave Caramel Tuna Bites,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1211,TasteWave Caramel Tuna Bites,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1211,TasteWave Caramel Tuna Bites,Canned Foods,6,Acidity Regulators,Neutral,,,Used to balance acidity.
1211,TasteWave Caramel Tuna Bites,Canned Foods,7,Stabilizers,Neutral,,,Used to maintain texture.
1211,TasteWave Caramel Tuna Bites,Canned Foods,8,Glucose Syrup,Unhealthy,Rapidly absorbed sugar source that may raise blood sugar quickly.,High glycemic load,
1211,TasteWave Caramel Tuna Bites,Canned Foods,9,Whole Grain Oats,Healthy,,,Adds fiber and satiety.
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,1,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,5,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,6,Spices,Neutral,,,Used for flavoring.
1212,YumBasket Pepper Baked Beans Crunch,Canned Foods,7,Chickpea Flour,Healthy,,,Adds plant protein and fiber.
1213,HappyHarvest Butter Tuna Delight,Canned Foods,1,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1213,HappyHarvest Butter Tuna Delight,Canned Foods,2,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1213,HappyHarvest Butter Tuna Delight,Canned Foods,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1213,HappyHarvest Butter Tuna Delight,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1213,HappyHarvest Butter Tuna Delight,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1213,HappyHarvest Butter Tuna Delight,Canned Foods,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1213,HappyHarvest Butter Tuna Delight,Canned Foods,7,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
1213,HappyHarvest Butter Tuna Delight,Canned Foods,8,Fruit Puree,Neutral,,,Adds fruit taste.
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,6,Spices,Neutral,,,Used for flavoring.
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,7,Cultures,Healthy,,,Beneficial in fermented dairy products.
1214,FlavorHub Orange Sweet Corn Mix,Canned Foods,8,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,2,Spices,Neutral,,,Used for flavoring.
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,6,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,7,Caffeine,Unhealthy,May be unsuitable for children and caffeine-sensitive individuals.,Caffeine sensitivity,
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,8,Raising Agents,Neutral,,,Used in bakery formulations.
1215,LiteLeaf Vanilla Tuna Cup,Canned Foods,9,Almonds,Healthy,,,Provides healthy fats and micronutrients.
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,1,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,4,Spices,Neutral,,,Used for flavoring.
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,6,Acidity Regulators,Neutral,,,Used to balance acidity.
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,7,Corn,Neutral,,,Main grain base ingredient.
1216,NutriPick Strawberry Tomato Soup Lite,Canned Foods,8,Rice Flour,Neutral,,,Common flour base used for texture.
1217,UrbanMunch Strawberry Sweet Corn Plus,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
